,geo,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,date,image_id,point_id,timestamp
1384,,180,9530,5874,4750,10008,9128,8616,8719,8619,8491,9072,8367,11130,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1002,2025-09-22,20250922T101741_20250922T102239_T32UNE,8,1758536779536
1385,,66,6460,4506,3485,6036,5864,5612,6157,6384,6413,6608,6448,8853,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,983,2025-09-22,20250922T101741_20250922T102239_T32UPD,6,1758536788817
1386,,132,323,2346,1116,375,710,378,1371,4483,5004,5328,5263,5135,1,0,0,0,0,-9999,-9999,2048,4,40,73,39,1109,2025-09-22,20250922T101741_20250922T102239_T32UPE,1,1758536774422
1387,,132,677,2508,1630,852,992,929,1540,3044,3602,3772,3758,4241,1,0,0,0,0,-9999,-9999,2048,10,88,102,95,992,2025-09-22,20250922T101741_20250922T102239_T32UPE,3,1758536774422
1388,,72,358,1187,778,433,475,596,670,893,1013,1074,1194,1315,0,0,0,0,0,-9999,-9999,0,3,44,49,61,1035,2025-09-23,20250923T103639_20250923T103640_T32UNE,2,1758624357250
1389,,72,251,231,116,276,206,144,209,584,775,836,811,623,0,0,0,0,0,-9999,-9999,0,3,29,21,15,1035,2025-09-23,20250923T103639_20250923T103640_T32UNE,9,1758624357250
1390,,60,508,2327,1471,504,1024,684,1651,3777,3957,4020,4155,3485,0,0,0,0,0,-9999,-9999,0,4,52,105,70,921,2025-09-24,20250924T102041_20250924T102402_T32UND,8,1758709593592
1391,,60,482,2315,1462,488,1018,682,1637,3750,3925,4020,4123,3472,0,0,0,0,0,-9999,-9999,0,4,50,104,70,910,2025-09-24,20250924T102041_20250924T102402_T32UNE,8,1758709580905
1392,,66,440,3071,2812,508,708,991,1252,1390,1571,1809,1890,1986,0,0,0,0,0,-9999,-9999,0,5,53,72,101,580,2025-09-24,20250924T102041_20250924T102402_T32UPD,6,1758709590179
1393,,60,333,2222,1114,511,710,392,1044,3832,4423,4563,4595,4523,0,0,0,0,0,-9999,-9999,0,4,49,72,40,907,2025-09-24,20250924T102041_20250924T102402_T32UPE,1,1758709575783
1394,,60,341,2058,1115,360,662,518,937,2870,3516,3708,3741,4070,0,0,0,0,0,-9999,-9999,0,4,37,68,53,1079,2025-09-24,20250924T102041_20250924T102402_T32UPE,3,1758709575783
1395,,66,407,2211,1366,426,946,692,1696,3603,3925,3707,4082,3408,0,0,0,0,0,-9999,-9999,0,4,45,97,72,1007,2025-09-25,20250925T102811_20250925T102809_T32UND,8,1758796590872
1396,,60,408,2525,2212,628,955,1134,1486,1854,1989,2171,2120,2638,0,0,0,0,0,-9999,-9999,0,5,63,99,117,798,2025-09-25,20250925T102811_20250925T102809_T32UNE,0,1758796576519
1397,,60,461,2857,2207,504,653,890,1324,1838,2212,1933,2550,2077,0,0,0,0,0,-9999,-9999,0,4,53,66,91,883,2025-09-25,20250925T102811_20250925T102809_T32UNE,2,1758796576519
1398,,60,304,1971,1098,134,284,204,1069,2717,3246,3416,3527,3008,0,0,0,0,0,-9999,-9999,0,4,15,29,21,989,2025-09-25,20250925T102811_20250925T102809_T32UNE,4,1758796576519
1399,,60,230,1600,1067,314,524,608,794,1535,1641,1619,1825,1877,0,0,0,0,0,-9999,-9999,0,4,30,55,62,757,2025-09-25,20250925T102811_20250925T102809_T32UNE,5,1758796576519
1400,,60,153,2625,1331,249,634,326,1248,2955,3438,4248,3933,4295,0,0,0,0,0,-9999,-9999,0,4,25,65,34,874,2025-09-25,20250925T102811_20250925T102809_T32UNE,7,1758796576519
1401,,60,395,2214,1365,421,944,690,1693,3607,3931,3717,4079,3409,0,0,0,0,0,-9999,-9999,0,4,42,94,70,1000,2025-09-25,20250925T102811_20250925T102809_T32UNE,8,1758796576519
1402,,60,145,943,401,168,368,213,634,2075,2385,2562,2695,2829,0,0,0,0,0,-9999,-9999,0,4,17,38,23,821,2025-09-25,20250925T102811_20250925T102809_T32UNE,9,1758796576519
1403,,66,415,2981,2671,517,679,999,1218,1388,1571,1790,1884,1962,0,0,0,0,0,-9999,-9999,0,5,52,68,101,670,2025-09-25,20250925T102811_20250925T102809_T32UPD,6,1758796586358
1404,,60,93,2024,901,163,478,198,1107,3891,4380,4588,4582,4448,0,0,0,0,0,-9999,-9999,0,4,17,50,21,904,2025-09-25,20250925T102811_20250925T102809_T32UPE,1,1758796572362
1405,,60,160,1787,953,239,529,410,896,2382,2873,3116,3174,3391,0,0,0,0,0,-9999,-9999,0,4,25,54,42,1019,2025-09-25,20250925T102811_20250925T102809_T32UPE,3,1758796572362
1406,,186,4783,4976,4485,5044,4744,4852,5314,5264,5030,5760,4857,10331,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2213,2025-09-27,20250927T101709_20250927T102510_T32UND,8,1758968778268
1407,,108,5562,4774,4327,5580,4992,4952,5262,5094,4819,5580,4634,9706,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2120,2025-09-27,20250927T101709_20250927T102510_T32UNE,8,1758968765597
1408,,138,1710,3027,2717,2122,1918,1886,2258,2668,2906,3108,2985,3086,0,0,0,26,0,-9999,-9999,0,8,216,195,192,2026,2025-09-27,20250927T101709_20250927T102510_T32UPD,6,1758968774869
1409,,102,260,2273,1042,315,636,279,1070,4007,4796,4840,4925,4811,0,0,0,0,0,-9999,-9999,0,4,36,65,28,2112,2025-09-27,20250927T101709_20250927T102510_T32UPE,1,1758968760468
1410,,102,369,1955,1146,470,678,558,985,2647,3294,3328,3487,3707,0,0,0,0,0,-9999,-9999,0,4,48,69,57,2097,2025-09-27,20250927T101709_20250927T102510_T32UPE,3,1758968760468
1411,,186,6830,6426,5891,6460,6388,6596,7222,7250,7250,6972,7293,10928,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1918,2025-09-27,20250927T103041_20250927T103037_T32UND,8,1758969391385
1412,,96,7289,6738,6214,6836,6464,6332,7004,7103,7010,7120,7004,10206,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2005,2025-09-27,20250927T103041_20250927T103037_T32UNE,0,1758969377031
1413,,96,8284,5039,4123,7368,6620,6176,6626,6377,6304,6540,6237,10716,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2005,2025-09-27,20250927T103041_20250927T103037_T32UNE,2,1758969377031
1414,,96,6895,4091,3250,6292,5668,5424,5757,5522,5461,5332,5351,7865,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2005,2025-09-27,20250927T103041_20250927T103037_T32UNE,4,1758969377031
1415,,96,9789,6556,5738,7928,7744,7920,8568,8264,8148,7344,8068,12969,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2005,2025-09-27,20250927T103041_20250927T103037_T32UNE,5,1758969377031
1416,,96,7603,4410,3559,6964,6268,5816,6192,6033,5919,6024,5836,9097,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2005,2025-09-27,20250927T103041_20250927T103037_T32UNE,7,1758969377031
1417,,96,7990,6220,5768,7188,6772,6748,7244,7173,7121,6860,7130,11289,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2005,2025-09-27,20250927T103041_20250927T103037_T32UNE,8,1758969377031
1418,,96,8534,5726,4397,8688,7632,7176,7599,7264,6998,7752,6878,11283,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2005,2025-09-27,20250927T103041_20250927T103037_T32UNE,9,1758969377031
1419,,132,736,2670,2357,795,858,1020,1244,1523,1718,1822,1963,2043,0,0,0,0,0,-9999,-9999,0,5,81,88,104,1880,2025-09-27,20250927T103041_20250927T103037_T32UPD,6,1758969386882
1420,,90,275,2145,1004,298,624,299,1010,3843,4480,4496,4678,4561,0,0,0,0,0,-9999,-9999,0,4,30,63,30,2019,2025-09-27,20250927T103041_20250927T103037_T32UPE,1,1758969372882
1421,,90,274,1820,1047,349,609,468,891,2377,2944,2912,3138,3384,0,0,0,0,0,-9999,-9999,0,4,36,62,48,2040,2025-09-27,20250927T103041_20250927T103037_T32UPE,3,1758969372882
1422,,84,503,2716,2096,586,706,858,1342,1902,2141,1812,2471,2005,1,0,0,0,0,-9999,-9999,2048,4,60,72,88,1498,2025-09-28,20250928T103831_20250928T104319_T32UNE,2,1759056373480
1423,,90,205,896,399,263,387,246,652,1920,2265,2294,2482,2656,0,0,0,0,0,-9999,-9999,0,4,27,40,25,1531,2025-09-28,20250928T103831_20250928T104319_T32UNE,9,1759056373480
1424,,66,412,2215,1291,502,937,592,1483,3991,4514,4356,4607,3627,0,0,0,0,0,-9999,-9999,0,4,51,95,59,1298,2025-09-30,20250930T102739_20250930T102735_T32UND,8,1759228576250
1425,,72,480,2603,2413,812,1040,1206,1573,2029,2180,2437,2413,2944,0,0,0,0,0,-9999,-9999,0,5,79,106,123,1063,2025-09-30,20250930T102739_20250930T102735_T32UNE,0,1759228561899
1426,,72,476,2764,2260,570,673,928,1325,1885,2069,1831,2376,1986,0,0,0,0,0,-9999,-9999,0,5,57,69,95,1069,2025-09-30,20250930T102739_20250930T102735_T32UNE,2,1759228561899
1427,,72,278,1936,1169,235,404,248,939,2511,3056,3500,3476,2881,0,0,0,0,0,-9999,-9999,0,4,25,42,26,1208,2025-09-30,20250930T102739_20250930T102735_T32UNE,4,1759228561899
1428,,72,264,1594,1036,361,492,545,786,1465,1802,1597,2009,2030,0,0,0,0,0,-9999,-9999,0,4,33,50,56,1065,2025-09-30,20250930T102739_20250930T102735_T32UNE,5,1759228561899
1429,,72,193,2716,1423,357,686,424,1123,2884,3290,4155,3794,4149,0,0,0,0,0,-9999,-9999,0,4,37,70,44,1088,2025-09-30,20250930T102739_20250930T102735_T32UNE,7,1759228561899
1430,,72,381,2213,1291,484,928,581,1482,3994,4513,4352,4615,3623,0,0,0,0,0,-9999,-9999,0,4,48,95,59,1285,2025-09-30,20250930T102739_20250930T102735_T32UNE,8,1759228561899
1431,,72,192,904,409,266,379,238,550,1844,2378,2566,2600,2703,0,0,0,0,0,-9999,-9999,0,4,28,39,24,1055,2025-09-30,20250930T102739_20250930T102735_T32UNE,9,1759228561899
1432,,84,571,3482,3223,724,835,1194,1420,1674,1850,2062,2232,2320,0,0,0,0,0,-9999,-9999,0,5,74,85,122,933,2025-09-30,20250930T102739_20250930T102735_T32UPD,6,1759228571753
1433,,84,174,2187,1001,300,578,276,962,3768,4454,4715,4641,4529,0,0,0,0,0,-9999,-9999,0,4,34,60,29,1147,2025-09-30,20250930T102739_20250930T102735_T32UPE,1,1759228557754
1434,,84,345,2093,1229,497,726,592,1058,2699,3361,3488,3606,3901,0,0,0,0,0,-9999,-9999,0,4,49,74,61,1236,2025-09-30,20250930T102739_20250930T102735_T32UPE,3,1759228557754
1435,,72,411,2631,2068,534,664,896,1214,1587,1925,1670,2181,1833,0,0,0,0,0,-9999,-9999,0,5,55,68,92,927,2025-09-30,20250930T104041_20250930T104039_T32UNE,2,1759229173458
1436,,72,138,788,334,183,322,198,553,1726,2263,2244,2330,2523,0,0,0,0,0,-9999,-9999,0,4,19,33,21,964,2025-09-30,20250930T104041_20250930T104039_T32UNE,9,1759229173458
1437,,102,584,2363,1389,559,1018,675,1884,4142,4475,4388,4644,3780,0,0,0,0,0,-9999,-9999,0,4,57,104,69,1104,2025-10-02,20251002T101851_20251002T101854_T32UND,8,1759400793532
1438,,84,575,2360,1388,557,1013,678,1872,4098,4434,4356,4609,3756,0,0,0,0,0,-9999,-9999,0,4,57,103,69,1089,2025-10-02,20251002T101851_20251002T101854_T32UNE,8,1759400780774
1439,,102,387,3017,3054,429,532,750,926,1054,1232,1428,1504,1631,0,0,0,0,0,-9999,-9999,0,5,44,55,77,707,2025-10-02,20251002T101851_20251002T101854_T32UPD,6,1759400790138
1440,,90,247,2334,1048,272,623,296,1239,4165,4741,5028,4909,4885,0,0,0,0,0,-9999,-9999,0,4,29,64,30,1012,2025-10-02,20251002T101851_20251002T101854_T32UPE,1,1759400775740
1441,,90,388,2165,1250,447,735,609,1186,2957,3504,3764,3771,4061,0,0,0,0,0,-9999,-9999,0,4,45,75,62,1025,2025-10-02,20251002T101851_20251002T101854_T32UPE,3,1759400775740
1442,,66,408,2758,2189,562,675,907,1300,1692,1923,1936,2344,1879,0,0,0,0,0,-9999,-9999,0,4,58,69,93,967,2025-10-03,20251003T103759_20251003T104502_T32UNE,2,1759488357948
1443,,66,207,930,437,354,443,286,594,1921,2488,2502,2563,2682,0,0,0,0,0,-9999,-9999,0,4,36,46,30,943,2025-10-03,20251003T103759_20251003T104502_T32UNE,9,1759488357948
1444,,66,8583,4082,4217,8152,8120,8200,8439,8260,8120,8576,7946,12504,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,388,2025-10-04,20251004T101911_20251004T101908_T32UND,8,1759573593837
1445,,66,7977,3890,3799,7728,7784,7920,7642,7710,7763,8312,7709,5088,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-04,20251004T101911_20251004T101908_T32UNE,8,1759573581127
1446,,96,11116,2050,2390,10792,10576,10504,10710,10422,10271,10984,10053,13001,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,374,2025-10-04,20251004T101911_20251004T101908_T32UPD,6,1759573590424
1447,,96,8922,2407,2624,8752,8776,8752,8561,8592,8629,9320,8563,5564,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,-9999,2025-10-04,20251004T101911_20251004T101908_T32UPE,1,1759573576026
1448,,84,8604,2069,2204,8368,8384,8544,8136,8193,8300,8744,8267,4782,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,-9999,2025-10-04,20251004T101911_20251004T101908_T32UPE,3,1759573576026
1449,,84,8336,3933,2751,8328,7808,7680,7990,7773,7463,8000,7414,11644,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1362,2025-10-05,20251005T102921_20251005T103033_T32UND,8,1759660590743
1450,,78,7554,5212,3905,7288,7160,7224,7817,7893,7777,8072,7882,14977,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1586,2025-10-05,20251005T102921_20251005T103033_T32UNE,0,1759660576390
1451,,90,3407,3381,2696,4036,3824,3524,3656,4162,4305,5356,4512,9156,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1586,2025-10-05,20251005T102921_20251005T103033_T32UNE,2,1759660576390
1452,,90,913,1203,797,1000,942,762,1116,1794,1960,2126,2145,2665,1,0,0,1,0,-9999,-9999,2048,7,102,96,78,1586,2025-10-05,20251005T102921_20251005T103033_T32UNE,4,1759660576390
1453,,84,3566,3345,2420,3828,3728,3704,4053,4402,4454,4772,4550,5175,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1586,2025-10-05,20251005T102921_20251005T103033_T32UNE,5,1759660576390
1454,,84,3639,3652,2782,2980,3356,3312,3805,4550,4670,4844,4911,5455,0,0,0,100,0,-9999,-9999,0,9,255,255,255,1586,2025-10-05,20251005T102921_20251005T103033_T32UNE,7,1759660576390
1455,,84,8257,3850,2727,8224,7672,7504,7876,7607,7271,7792,7203,13021,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1586,2025-10-05,20251005T102921_20251005T103033_T32UNE,8,1759660576390
1456,,96,2105,2359,2041,2088,1992,1990,2390,3026,3157,3208,3275,4936,1,0,0,50,0,-9999,-9999,2048,8,213,203,203,1586,2025-10-05,20251005T102921_20251005T103033_T32UNE,9,1759660576390
1457,,78,5231,3372,2567,4228,4300,4292,4685,4836,4833,4560,4876,7569,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1338,2025-10-05,20251005T102921_20251005T103033_T32UPD,6,1759660586226
1458,,72,2054,1693,1264,2122,1954,1782,2022,2271,2285,2446,2334,3094,0,0,0,38,0,-9999,-9999,0,8,216,199,182,1596,2025-10-05,20251005T102921_20251005T103033_T32UPE,1,1759660572232
1459,,66,1431,2344,1647,1638,1694,1578,1925,2872,3159,3364,3367,3534,0,0,0,22,0,-9999,-9999,0,8,167,173,161,1596,2025-10-05,20251005T102921_20251005T103033_T32UPE,3,1759660572232
1460,,114,6555,4958,4126,6192,6024,6132,5611,6020,6582,6388,6641,1587,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-07,20251007T101809_20251007T101810_T32UND,8,1759832777071
1461,,114,5786,4787,3991,5656,5616,5800,5322,5715,6247,6108,6318,1529,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-07,20251007T101809_20251007T101810_T32UNE,8,1759832764424
1462,,96,6618,5860,5172,6988,6944,6792,7051,6901,6939,7264,6741,11310,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1659,2025-10-07,20251007T101809_20251007T101810_T32UPD,6,1759832773636
1463,,114,6899,4915,3887,6748,6248,6112,5912,6160,6615,6756,6703,2642,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-07,20251007T101809_20251007T101810_T32UPE,1,1759832759236
1464,,120,6218,4019,2870,5824,5776,5660,5396,5631,5946,5708,6035,1729,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-07,20251007T101809_20251007T101810_T32UPE,3,1759832759236
1465,,114,8198,5883,5042,7880,7808,7752,8191,8100,8033,7944,7989,14963,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2460,2025-10-07,20251007T102931_20251007T102933_T32UND,8,1759833391339
1466,,132,8402,5510,4783,7968,7792,7872,7466,7723,8199,8080,8408,3523,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-07,20251007T102931_20251007T102933_T32UNE,0,1759833376990
1467,,162,7641,5650,4460,7172,7232,7280,7054,7334,7572,7416,7668,2709,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-07,20251007T102931_20251007T102933_T32UNE,2,1759833376990
1468,,139,6046,4545,3221,6240,6292,6240,5869,5978,6262,6552,6401,1739,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-07,20251007T102931_20251007T102933_T32UNE,4,1759833376990
1469,,138,7384,4329,3293,7000,6920,6976,6534,6879,7264,7084,7426,2133,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-07,20251007T102931_20251007T102933_T32UNE,5,1759833376990
1470,,138,6245,4162,3153,5876,5888,5860,5558,6013,6324,6288,6532,1722,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-07,20251007T102931_20251007T102933_T32UNE,7,1759833376990
1471,,114,6881,5329,3941,6684,6836,6968,6420,6873,7270,7288,7508,1591,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-07,20251007T102931_20251007T102933_T32UNE,8,1759833376990
1472,,174,8429,5678,3896,8096,8232,8352,8114,8364,8641,8584,8697,3795,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-07,20251007T102931_20251007T102933_T32UNE,9,1759833376990
1473,,95,6503,4675,3675,6440,6352,6268,5781,6194,6509,6688,6649,1923,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-07,20251007T102931_20251007T102933_T32UPD,6,1759833386838
1474,,114,4400,3031,2327,4372,4284,4188,4277,4303,4403,4440,4404,5400,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1599,2025-10-07,20251007T102931_20251007T102933_T32UPE,1,1759833372839
1475,,120,5279,4170,3317,5584,5492,5352,5685,5632,5682,5820,5609,8943,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1599,2025-10-07,20251007T102931_20251007T102933_T32UPE,3,1759833372839
1476,,234,5783,5249,4807,3796,4632,5132,5584,6161,6280,5692,6411,11562,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1913,2025-10-08,20251008T103941_20251008T103944_T32UNE,2,1759920371985
1477,,228,839,2398,2134,2004,2096,2114,2502,3068,3152,3152,3242,1670,0,0,0,41,0,-9999,-9999,0,8,204,213,215,1913,2025-10-08,20251008T103941_20251008T103944_T32UNE,9,1759920371985
1478,,228,8200,5241,4057,7856,7376,7192,7999,7645,7506,7528,7319,14981,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2203,2025-10-10,20251010T102849_20251010T102930_T32UND,8,1760092574254
1479,,210,7996,4523,3209,7744,7232,7036,7508,7128,6950,7392,6718,14123,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2036,2025-10-10,20251010T102849_20251010T102930_T32UNE,0,1760092559910
1480,,234,7701,5091,4324,7312,6888,6664,7314,6898,6754,6812,6533,13809,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2036,2025-10-10,20251010T102849_20251010T102930_T32UNE,2,1760092559910
1481,,234,8829,4867,4096,8200,7688,7568,8244,7743,7628,7416,7260,14616,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2036,2025-10-10,20251010T102849_20251010T102930_T32UNE,4,1760092559910
1482,,228,6902,4871,3691,6776,6460,6308,6993,6673,6541,6660,6344,13102,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2036,2025-10-10,20251010T102849_20251010T102930_T32UNE,5,1760092559910
1483,,228,5493,3644,2876,4708,4356,4216,4663,4760,4866,4812,4746,10212,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2036,2025-10-10,20251010T102849_20251010T102930_T32UNE,7,1760092559910
1484,,227,8166,5115,3935,7840,7352,7132,7844,7478,7348,7408,7146,14805,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2036,2025-10-10,20251010T102849_20251010T102930_T32UNE,8,1760092559910
1485,,228,8282,6193,5144,8328,7768,7640,8422,7945,7638,8088,7307,14954,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2036,2025-10-10,20251010T102849_20251010T102930_T32UNE,9,1760092559910
1486,,210,10379,5386,3842,10432,9344,9480,9930,9613,9663,9464,9635,10658,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1073,2025-10-10,20251010T102849_20251010T102930_T32UPD,6,1760092569768
1487,,192,3970,6385,6096,4828,4812,4896,5634,6219,6418,6500,6464,7877,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2189,2025-10-10,20251010T102849_20251010T102930_T32UPE,1,1760092555762
1488,,174,4745,2423,1682,4092,3668,3376,3825,3821,3829,3920,3684,6942,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2189,2025-10-10,20251010T102849_20251010T102930_T32UPE,3,1760092555762
1489,,228,8817,5367,4208,8240,7824,7696,8342,7842,7666,7792,7456,14972,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1840,2025-10-10,20251010T104001_20251010T104455_T32UNE,2,1760093172882
1490,,222,9528,5740,4417,8800,8424,8368,8981,8598,8305,8336,8139,14972,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1840,2025-10-10,20251010T104001_20251010T104455_T32UNE,9,1760093172882
1491,,90,5393,3207,2606,5052,4804,4688,5023,5004,4916,5008,4984,12285,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2277,2025-10-12,20251012T102001_20251012T102021_T32UND,8,1760264790614
1492,,90,5304,3070,2468,4972,4676,4544,4773,4791,4725,4856,4807,10013,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1898,2025-10-12,20251012T102001_20251012T102021_T32UNE,8,1760264777888
1493,,90,5612,3609,2979,5064,4816,4776,5025,5056,4961,4788,5013,8690,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2016,2025-10-12,20251012T102001_20251012T102021_T32UPD,6,1760264787203
1494,,78,5649,5151,4486,5832,5768,5684,6021,6238,6343,6196,6759,7054,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1768,2025-10-12,20251012T102001_20251012T102021_T32UPE,1,1760264772803
1495,,66,2450,2014,1783,1714,1654,1626,1895,2212,2227,1932,2349,2747,1,0,0,30,0,-9999,-9999,2048,8,175,169,166,1768,2025-10-12,20251012T102001_20251012T102021_T32UPE,3,1760264772803
1496,,66,5676,4784,4037,5860,5412,5196,5533,5453,5515,5504,5389,5211,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1505,2025-10-13,20251013T103909_20251013T104527_T32UNE,2,1760352357200
1497,,66,7116,5642,4652,7376,6836,6660,6981,6899,6885,6728,6740,6499,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1505,2025-10-13,20251013T103909_20251013T104527_T32UNE,9,1760352357200
1498,,84,11417,4752,3274,10592,9608,9088,9349,8663,8405,8816,8079,12404,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1575,2025-10-14,20251014T102041_20251014T102038_T32UND,8,1760437591897
1499,,84,9033,4613,3240,8888,8456,8248,8675,8087,7846,8288,7593,14257,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1891,2025-10-14,20251014T102041_20251014T102038_T32UNE,8,1760437579227
1500,,84,652,1626,1541,511,439,475,562,640,743,813,901,935,0,0,0,0,0,-9999,-9999,0,3,52,45,49,1398,2025-10-14,20251014T102041_20251014T102038_T32UPD,6,1760437588472
1501,,84,7939,4334,2687,7712,7368,7216,7734,7392,7197,7328,7118,9430,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1735,2025-10-14,20251014T102041_20251014T102038_T32UPE,1,1760437574075
1502,,84,9328,5985,4180,9168,9000,8968,9521,9295,9051,8952,8866,10560,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1735,2025-10-14,20251014T102041_20251014T102038_T32UPE,3,1760437574075
1503,,138,7761,4039,2330,7224,7128,6924,6332,6491,6517,7100,6652,1552,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-10-15,20251015T103031_20251015T103033_T32UND,8,1760524580712
1504,,114,8874,6426,4716,8536,8432,8376,9134,9055,8878,8536,8730,11495,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1833,2025-10-15,20251015T103031_20251015T103033_T32UNE,0,1760524572526
1505,,102,3253,2812,2028,3040,2940,2850,3216,3545,3610,3672,3712,4757,0,0,0,100,0,-9999,-9999,0,9,255,255,255,1833,2025-10-15,20251015T103031_20251015T103033_T32UNE,2,1760524572526
1506,,120,5107,4116,3051,4928,4792,4704,5163,5366,5198,5200,5271,7110,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1833,2025-10-15,20251015T103031_20251015T103033_T32UNE,4,1760524572526
1507,,126,4177,3716,2705,4660,4488,4284,4592,4693,4629,4896,4625,5787,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1833,2025-10-15,20251015T103031_20251015T103033_T32UNE,5,1760524572526
1508,,126,1827,1921,1289,1716,1616,1376,1644,2414,2588,2850,2772,3494,0,0,0,16,0,-9999,-9999,0,8,175,165,140,1833,2025-10-15,20251015T103031_20251015T103033_T32UNE,7,1760524572526
1509,,138,8014,4153,2747,7648,7200,6924,7271,6992,6698,7040,6566,9841,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1833,2025-10-15,20251015T103031_20251015T103033_T32UNE,8,1760524572526
1510,,96,6133,4376,2946,6080,5868,5736,6181,6252,6126,6220,6105,8407,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1833,2025-10-15,20251015T103031_20251015T103033_T32UNE,9,1760524572526
1511,,150,7033,4889,3601,6768,6356,6248,6740,6692,6431,6412,6288,8736,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1705,2025-10-15,20251015T103031_20251015T103033_T32UPD,6,1760524578640
1512,,144,4430,3817,3169,3972,3784,3748,4148,4298,4239,4256,4261,6263,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1716,2025-10-15,20251015T103031_20251015T103033_T32UPE,1,1760524568371
